path,label
data/objonly/04256520_obj/14658bfae450e891b89b974fa14a05a.obj,sofa
data/objonly/04256520_obj/44a17a70369e803cc7623e33dc7256f2.obj,sofa
data/objonly/04256520_obj/61177f1b2f1dc0b394fadb3555028734.obj,sofa
data/objonly/04256520_obj/47c991f72eaa53c6a8737fcf23389014.obj,sofa
data/objonly/04256520_obj/117f6ac4bcd75d8b4ad65adb06bbae49.obj,sofa
data/objonly/04256520_obj/241a341105cf3dfe593ebeeedbff73b.obj,sofa
data/objonly/04256520_obj/4fcaa3e642e153f3450621b513a975bb.obj,sofa
data/objonly/04256520_obj/4a7db7357b6b6249492d9da2668ec34c.obj,sofa
data/objonly/04256520_obj/2b8a9009d91dc09863d467b618e97922.obj,sofa
data/objonly/04256520_obj/46e6485e5bea085a2b450c5933dcfcb6.obj,sofa
data/objonly/04256520_obj/3946ab8df54210ef1789afaa92d90146.obj,sofa
data/objonly/04256520_obj/5105549b9de890319fb4103277a6b93.obj,sofa
data/objonly/04256520_obj/57f5a7660b1f186e14038d588fd1342f.obj,sofa
data/objonly/04256520_obj/1b5bd45428de094f593ebeeedbff73b.obj,sofa
data/objonly/04256520_obj/64800f14a795d8759055f83d11955109.obj,sofa
data/objonly/04256520_obj/1e4a7cb88d31716cc9c93fe51d670e21.obj,sofa
data/objonly/04256520_obj/1d4d7533d453ace4dae12f3947d07dec.obj,sofa
data/objonly/04256520_obj/54506969a60017ac8f0a57a8b9390a.obj,sofa
data/objonly/04256520_obj/12aec536f7d558f9342398ca9dc32672.obj,sofa
data/objonly/04256520_obj/33384d4600a8bd0ad88a7002dfb37846.obj,sofa
data/objonly/04256520_obj/173d2bf95fb2e6353a9b2e04441ce376.obj,sofa
data/objonly/04256520_obj/625ffe6a78f1697d87ea4c09ea2202b1.obj,sofa
data/objonly/04256520_obj/1c9d333bda4b2977f92f3e7bff4c4ab0.obj,sofa
data/objonly/04256520_obj/62a0f0734b9111084e78d6c405d01fac.obj,sofa
data/objonly/04256520_obj/3bde46b6d6fb84976193d9e76bb15876.obj,sofa
data/objonly/04256520_obj/2351fc9da59d571d9a404da609e2789f.obj,sofa
data/objonly/04256520_obj/41aa5dba48b7a3f683257865d0a50551.obj,sofa
data/objonly/04256520_obj/2528b8f7ad0a177e1491843220e463ea.obj,sofa
data/objonly/04256520_obj/2b69e899da0c15cfb40f0ac0fb9a650d.obj,sofa
data/objonly/04256520_obj/2cb0f608feed6256165ce3a6b1468e1.obj,sofa
data/objonly/04256520_obj/469a61462432d5521625c754b61476d2.obj,sofa
data/objonly/04256520_obj/5a95984eaab1d85dfebad4f49b26ec52.obj,sofa
data/objonly/04256520_obj/5d1c69aafe90cc3114038d588fd1342f.obj,sofa
data/objonly/04256520_obj/42f33746d7f0a8a24d3485a4d7c3a3ee.obj,sofa
data/objonly/04256520_obj/1914d0e6b9f0445b40e80a2d9f005aa7.obj,sofa
data/objonly/04256520_obj/207e1410735bcf5a62556536221025bc.obj,sofa
data/objonly/04256520_obj/3d498fd733de605a929a5204e472930b.obj,sofa
data/objonly/04256520_obj/4a01490054b15c90ea5adc188e5a2fc0.obj,sofa
data/objonly/04256520_obj/137589e785a414b38a2d601af174cc3c.obj,sofa
data/objonly/04256520_obj/3aeae4150fce9f79ed3b18fbf7db0d.obj,sofa
data/objonly/04256520_obj/17278f64413654cffebad4f49b26ec52.obj,sofa
data/objonly/04256520_obj/5171a910435f4c949a502993c14408e4.obj,sofa
data/objonly/04256520_obj/18a6381f8a0dffc876828214888cb11e.obj,sofa
